Query String,Sentence,Ambiguity Signature Class,Ground-Truth Contextual Target,Conflicting Classical Parse Output,SpaCy_Raw_Pred,SpaCy_Routed_Context,SpaCy_Generated_Answer,SpaCy_CtxRel,SpaCy_Faith,SpaCy_AnsRel,Agentic_Raw_Pred,Agentic_Routed_Context,Agentic_Generated_Answer,Agentic_CtxRel,Agentic_Faith,Agentic_AnsRel,Quantum_Raw_Pred,Quantum_Routed_Context,Quantum_Generated_Answer,Quantum_CtxRel,Quantum_Faith,Quantum_AnsRel,Quantum_Outperformed_SpaCy,Quantum_Outperformed_Agentic,VIOLA_MOMENT
What is the active syntactic subject performing the action?,The broadcasted signal transmitted the outdoor directional Wi-Fi antenna.,Agent-Patient Inversion,the broadcasted signal,the outdoor directional Wi-Fi antenna,1,the broadcasted signal,"The active syntactic subject performing the action is ""the broadcasted signal"".",27.534574508666992,66.68484497070312,80.11873626708984,1,the broadcasted signal,"The active syntactic subject performing the action is ""the broadcasted signal"".",27.534574508666992,66.68484497070312,80.11873626708984,0,the outdoor directional Wi-Fi antenna,"The active syntactic subject performing the action is ""the outdoor directional Wi-Fi antenna"".",4.740714073181152,68.08091735839844,56.41829299926758,False,False,False
What is the active syntactic subject performing the action?,The shredded disc broke the heavy duty optical media shredder.,Agent-Patient Inversion,the shredded disc is the target for: what is the active syntactic subject performing the action?,shredder.,1,the shredded disc is the target for: what is the active syntactic subject performing the action?,The shredded disc.,64.59294891357422,67.08045959472656,9.669695854187012,1,the shredded disc is the target for: what is the active syntactic subject performing the action?,The shredded disc.,64.59294891357422,67.08045959472656,9.669695854187012,1,the shredded disc is the target for: what is the active syntactic subject performing the action?,The shredded disc.,64.59294891357422,67.08045959472656,9.669695854187012,False,False,False
What is the active syntactic subject performing the action?,The read book opened the leather bound hardcover novel.,Agent-Patient Inversion,the read book,the leather bound hardcover novel,0,the leather bound hardcover novel,"The active syntactic subject performing the action is ""the leather bound hardcover novel"".",4.329541206359863,76.33736419677734,57.44060897827149,1,the read book,"The active syntactic subject performing the action is ""the read book"".",21.369184494018555,62.45728302001953,72.70780181884766,1,the read book,"The active syntactic subject performing the action is ""the read book"".",21.369184494018555,62.45728302001953,72.70780181884766,True,False,False
What is the active syntactic subject performing the action?,The bookmarked page flipped the woven silk ribbon bookmark.,Agent-Patient Inversion,the bookmarked page,the woven silk ribbon bookmark,1,the bookmarked page,The active syntactic subject performing the action is the bookmarked page.,10.428218841552734,65.7999038696289,71.62810516357422,0,the woven silk ribbon bookmark,The active syntactic subject performing the action is the woven silk ribbon bookmark.,5.791604995727539,73.95032501220703,62.66259002685547,1,the bookmarked page,"The active syntactic subject performing the action is ""the bookmarked page"".",10.428218841552734,69.6816177368164,64.38270568847656,False,True,False
What is the active syntactic subject performing the action?,The opened letter tore the brass sword letter opener.,Agent-Patient Inversion,the opened letter is the target for: what is the active syntactic subject performing the action?,opener.,1,the opened letter is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the opened letter"".",79.48619842529297,93.4051513671875,73.6900405883789,1,the opened letter is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the opened letter"".",79.48619842529297,93.4051513671875,73.6900405883789,1,the opened letter is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the opened letter"".",79.48619842529297,93.4051513671875,73.6900405883789,False,False,False
What is the active syntactic subject performing the action?,The sorted mail filled the tiered metal desktop file organizer.,Agent-Patient Inversion,the sorted mail,the tiered metal desktop file organizer,1,the sorted mail,"The active syntactic subject performing the action is ""the sorted mail"".",24.079933166503903,73.46510314941406,65.31832122802734,1,the sorted mail,"The active syntactic subject performing the action is ""the sorted mail"".",24.079933166503903,73.46510314941406,65.31832122802734,1,the sorted mail,"The active syntactic subject performing the action is ""the sorted mail"".",24.079933166503903,73.46510314941406,65.31832122802734,False,False,False
What is the active syntactic subject performing the action?,The presented chart folded the collapsible aluminum presentation easel.,Agent-Patient Inversion,the presented chart,the collapsible aluminum presentation easel,1,the presented chart,"The active syntactic subject performing the action is the ""chart"".",16.566164016723633,49.26934051513672,77.03863525390625,1,the presented chart,"The active syntactic subject performing the action is the ""chart"".",16.566164016723633,49.26934051513672,77.03863525390625,1,the presented chart,"The active syntactic subject performing the action is the ""chart"".",16.566164016723633,49.26934051513672,77.03863525390625,False,False,False
What is the active syntactic subject performing the action?,The shredded manuscript destroyed the heavy cross cut paper shredder.,Agent-Patient Inversion,the shredded manuscript is the target for: what is the active syntactic subject performing the action?,shredder.,1,the shredded manuscript is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the shredded manuscript"".",65.68342590332031,92.63470458984376,67.25113677978516,1,the shredded manuscript is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the shredded manuscript"".",65.68342590332031,92.63470458984376,67.25113677978516,1,the shredded manuscript is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the shredded manuscript"".",65.68342590332031,92.63470458984376,67.25113677978516,False,False,False
What is the active syntactic subject performing the action?,The backed-up file synced the remote cloud storage server.,Agent-Patient Inversion,the backed-up file,the remote cloud storage server,1,the backed-up file,The backed-up file is the active syntactic subject performing the action.,0.0,72.94364929199219,48.2524642944336,1,the backed-up file,The backed-up file is the active syntactic subject performing the action.,0.0,72.94364929199219,48.2524642944336,1,the backed-up file,The backed-up file.,0.0,93.59459686279295,3.303062915802002,False,False,False
What is the active syntactic subject performing the action?,The formatted drive erased the portable external hard drive.,Agent-Patient Inversion,the formatted drive,the portable external hard drive,1,the formatted drive,"The active syntactic subject performing the action is ""the formatted drive"".",12.72714614868164,63.66647338867188,67.69263458251953,1,the formatted drive,"The active syntactic subject performing the action is ""the formatted drive"".",12.72714614868164,63.66647338867188,67.69263458251953,1,the formatted drive,"The active syntactic subject performing the action is ""the formatted drive"".",12.72714614868164,63.66647338867188,67.69263458251953,False,False,False
What is the active syntactic subject performing the action?,The signed document validated the electronic digital signature pad.,Agent-Patient Inversion,the signed document is the target for: what is the active syntactic subject performing the action?,pad.,1,the signed document is the target for: what is the active syntactic subject performing the action?,The signed document.,73.16246795654297,71.07826232910156,25.98497009277344,1,the signed document is the target for: what is the active syntactic subject performing the action?,The signed document.,73.16246795654297,71.07826232910156,25.98497009277344,1,the signed document is the target for: what is the active syntactic subject performing the action?,The signed document.,73.16246795654297,71.07826232910156,25.98497009277344,False,False,False
What is the active syntactic subject performing the action?,The pitched presentation showed the digital smart interactive whiteboard.,Agent-Patient Inversion,the pitched presentation,the digital smart interactive whiteboard,1,the pitched presentation,"The active syntactic subject performing the action is ""the pitched presentation"".",26.47959518432617,72.46746063232422,73.68199920654297,1,the pitched presentation,"The active syntactic subject performing the action is ""the pitched presentation"".",26.47959518432617,72.46746063232422,73.68199920654297,1,the pitched presentation,"The active syntactic subject performing the action is ""the pitched presentation"".",26.47959518432617,72.46746063232422,73.68199920654297,False,False,False
What is the active syntactic subject performing the action?,The transmitted fax sent the analog dial up fax machine.,Agent-Patient Inversion,the transmitted fax,the analog dial up fax machine,0,the analog dial up fax machine,The active syntactic subject performing the action is the analog dial-up fax machine.,0.6873834729194641,72.74723052978516,57.53810501098633,1,the transmitted fax,The transmitted fax is the active syntactic subject performing the action.,10.815617561340332,81.7318344116211,45.407318115234375,1,the transmitted fax,The transmitted fax is the active syntactic subject performing the action.,10.815617561340332,81.7318344116211,45.407318115234375,True,False,False
What is the active syntactic subject performing the action?,The watered grass soaked the oscillating lawn sprinkler.,Agent-Patient Inversion,the watered grass is the target for: what is the active syntactic subject performing the action?,sprinkler.,1,the watered grass is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the watered grass"".",70.97280883789062,93.86261749267578,67.31806945800781,1,the watered grass is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the watered grass"".",70.97280883789062,93.86261749267578,67.31806945800781,1,the watered grass is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the watered grass"".",70.97280883789062,93.86261749267578,67.31806945800781,False,False,False
What is the active syntactic subject performing the action?,The mowed lawn clipped the gas powered rotary push mower.,Agent-Patient Inversion,the mowed lawn,the gas powered rotary push mower,1,the mowed lawn,"The active syntactic subject performing the action is ""the mowed lawn"".",12.942880630493164,72.93222045898438,64.31874084472656,0,the gas powered rotary push mower,The active syntactic subject performing the action is the gas powered rotary push mower.,7.823770523071289,72.42605590820312,62.60447692871094,1,the mowed lawn,"The active syntactic subject performing the action is ""the mowed lawn"".",12.942880630493164,72.93222045898438,64.31874084472656,False,True,False
What is the active syntactic subject performing the action?,The trimmed edge snipped the electric string weed trimmer.,Agent-Patient Inversion,the trimmed edge,the electric string weed trimmer,1,the trimmed edge,"The active syntactic subject performing the action is ""the trimmed edge"".",8.150566101074219,68.16549682617188,61.39323043823242,0,the electric string weed trimmer,The active syntactic subject performing the action is the electric string weed trimmer.,12.585335731506348,72.7122573852539,68.60006713867188,1,the trimmed edge,"The active syntactic subject performing the action is ""the trimmed edge"".",8.150566101074219,68.16549682617188,61.39323043823242,False,True,False
What is the active syntactic subject performing the action?,The pruned branch snapped the long handled bypass loppers.,Agent-Patient Inversion,the pruned branch is the target for: what is the active syntactic subject performing the action?,loppers.,1,the pruned branch is the target for: what is the active syntactic subject performing the action?,The pruned branch.,69.30670928955078,68.6556167602539,13.6124906539917,1,the pruned branch is the target for: what is the active syntactic subject performing the action?,The pruned branch.,69.30670928955078,68.6556167602539,13.6124906539917,1,the pruned branch is the target for: what is the active syntactic subject performing the action?,The pruned branch.,69.30670928955078,68.6556167602539,13.6124906539917,False,False,False
What is the active syntactic subject performing the action?,The sawed limb broke the folding steel pruning saw.,Agent-Patient Inversion,the sawed limb,the folding steel pruning saw,1,the sawed limb,"The active syntactic subject performing the action is ""the sawed limb"".",19.9935245513916,71.82115936279297,71.94043731689453,0,the folding steel pruning saw,"The active syntactic subject performing the action is ""the folding steel pruning saw"".",9.79738712310791,74.38700866699219,61.64659118652344,1,the sawed limb,"The active syntactic subject performing the action is ""the sawed limb"".",19.9935245513916,71.82115936279297,71.94043731689453,False,True,False
What is the active syntactic subject performing the action?,The chopped wood split the heavy forged felling axe.,Agent-Patient Inversion,the chopped wood,the heavy forged felling axe,1,the chopped wood,The chopped wood.,21.329147338867188,98.28656005859376,22.51434326171875,0,the heavy forged felling axe,The heavy forged felling axe.,2.6116886138916016,98.85173797607422,4.8628644943237305,1,the chopped wood,"The active syntactic subject performing the action is ""the chopped wood"".",21.329147338867188,70.58099365234375,68.9554443359375,False,True,False
What is the active syntactic subject performing the action?,The dug hole opened the long handled pointed shovel.,Agent-Patient Inversion,the dug hole is the target for: what is the active syntactic subject performing the action?,shovel.,1,the dug hole is the target for: what is the active syntactic subject performing the action?,The dug hole.,74.41209411621094,55.91037368774414,9.911943435668944,1,the dug hole is the target for: what is the active syntactic subject performing the action?,The dug hole.,74.41209411621094,55.91037368774414,9.911943435668944,1,the dug hole is the target for: what is the active syntactic subject performing the action?,The dug hole.,74.41209411621094,55.91037368774414,9.911943435668944,False,False,False
What is the active syntactic subject performing the action?,The turned soil loosened the four tine steel pitchfork.,Agent-Patient Inversion,the turned soil,the four tine steel pitchfork,1,the turned soil,"The active syntactic subject performing the action is ""the turned soil"".",15.94236183166504,71.87577819824219,67.6881332397461,0,the four tine steel pitchfork,"The active syntactic subject performing the action is ""the four tine steel pitchfork"".",6.573723316192627,76.07774353027344,55.46543502807617,1,the turned soil,"The active syntactic subject performing the action is ""the turned soil"".",15.94236183166504,71.87577819824219,67.6881332397461,False,True,False
What is the active syntactic subject performing the action?,The raked leaves gathered the flexible plastic leaf rake.,Agent-Patient Inversion,the raked leaves,the flexible plastic leaf rake,0,the flexible plastic leaf rake,"The active syntactic subject performing the action is ""the flexible plastic leaf rake"".",15.200164794921877,75.98435974121094,62.96051788330078,1,the raked leaves,"The active syntactic subject performing the action is ""the raked leaves"".",22.281888961791992,75.09467315673828,68.84504699707031,1,the raked leaves,"The active syntactic subject performing the action is ""the raked leaves"".",22.281888961791992,75.09467315673828,68.84504699707031,True,False,False
What is the active syntactic subject performing the action?,The swept driveway cleared the stiff bristle outdoor push broom.,Agent-Patient Inversion,the swept driveway is the target for: what is the active syntactic subject performing the action?,broom.,1,the swept driveway is the target for: what is the active syntactic subject performing the action?,The swept driveway is the target for: the sweeper.,70.30658721923828,74.92156219482422,22.38710021972656,1,the swept driveway is the target for: what is the active syntactic subject performing the action?,The swept driveway is the target for: the broom.,70.30658721923828,74.36067962646484,22.760313034057617,1,the swept driveway is the target for: what is the active syntactic subject performing the action?,The swept driveway is the target for: the sweeper.,70.30658721923828,74.92156219482422,22.38710021972656,False,False,False
What is the active syntactic subject performing the action?,The blown debris scattered the gas powered backpack leaf blower.,Agent-Patient Inversion,the blown debris,the gas powered backpack leaf blower,1,the blown debris,"The active syntactic subject performing the action is ""the blown debris"".",24.306026458740234,70.31317138671875,70.20204162597656,0,the gas powered backpack leaf blower,"The active syntactic subject performing the action is ""the gas powered backpack leaf blower"".",8.921965599060059,73.88263702392578,56.995391845703125,0,the gas powered backpack leaf blower,"The active syntactic subject performing the action is ""the gas powered backpack leaf blower"".",8.921965599060059,73.88263702392578,56.995391845703125,False,False,False
What is the active syntactic subject performing the action?,The washed patio sprayed the high pressure gas power washer.,Agent-Patient Inversion,the washed patio,the high pressure gas power washer,1,the washed patio,"The active syntactic subject performing the action is ""the washed"".",12.116662979125977,39.21216583251953,73.1639633178711,0,the high pressure gas power washer,The high pressure gas power washer.,6.037626266479492,96.83180236816406,10.704843521118164,1,the washed patio,"The active syntactic subject performing the action is ""the washed patio"".",12.116662979125977,67.73079681396484,68.5024642944336,False,True,False
What is the active syntactic subject performing the action?,The planted seed grew the plastic seedling starter tray.,Agent-Patient Inversion,the planted seed is the target for: what is the active syntactic subject performing the action?,tray.,1,the planted seed is the target for: what is the active syntactic subject performing the action?,The planted seed.,68.54497528076172,64.67229461669922,11.728799819946287,1,the planted seed is the target for: what is the active syntactic subject performing the action?,The planted seed.,68.54497528076172,64.67229461669922,11.728799819946287,1,the planted seed is the target for: what is the active syntactic subject performing the action?,The planted seed.,68.54497528076172,64.67229461669922,11.728799819946287,False,False,False
What is the active syntactic subject performing the action?,The fertilized bed bloomed the wheeled broadcast fertilizer spreader.,Agent-Patient Inversion,the fertilized bed,the wheeled broadcast fertilizer spreader,1,the fertilized bed,"The active syntactic subject performing the action is ""the fertilized bed"".",14.40245532989502,72.75057983398438,67.441162109375,1,the fertilized bed,"The active syntactic subject performing the action is ""the fertilized bed"".",14.40245532989502,72.75057983398438,67.441162109375,1,the fertilized bed,"The active syntactic subject performing the action is ""the fertilized bed"".",14.40245532989502,72.75057983398438,67.441162109375,False,False,False
What is the active syntactic subject performing the action?,The composted waste rotted the tumbling plastic compost bin.,Agent-Patient Inversion,the composted waste,the tumbling plastic compost bin,1,the composted waste,"The active syntactic subject performing the action is ""the composted waste"".",17.741743087768555,74.28661346435547,66.7810287475586,0,the tumbling plastic compost bin,"The active syntactic subject performing the action is ""the tumbling plastic compost bin"".",11.802760124206545,75.57865142822266,61.061031341552734,1,the composted waste,"The active syntactic subject performing the action is ""the composted waste"".",17.741743087768555,74.28661346435547,66.7810287475586,False,True,False
What is the active syntactic subject performing the action?,The harvested apple fell the wire fruit picking basket.,Agent-Patient Inversion,the harvested apple is the target for: what is the active syntactic subject performing the action?,basket.,1,the harvested apple is the target for: what is the active syntactic subject performing the action?,The harvested apple.,62.6072883605957,70.41166687011719,10.5211820602417,1,the harvested apple is the target for: what is the active syntactic subject performing the action?,The harvested apple.,62.6072883605957,70.41166687011719,10.5211820602417,1,the harvested apple is the target for: what is the active syntactic subject performing the action?,The harvested apple.,62.6072883605957,70.41166687011719,10.5211820602417,False,False,False
What is the active syntactic subject performing the action?,The weeded garden cleared the long handled oscillating stirrup hoe.,Agent-Patient Inversion,the weeded garden,the long handled oscillating stirrup hoe,1,the weeded garden,"The active syntactic subject performing the action is ""the weeded garden"".",8.68524169921875,69.89396667480469,63.2920036315918,0,the long handled oscillating stirrup hoe,"The active syntactic subject performing the action is the ""long handled oscillating stirrup hoe"".",21.359399795532227,76.71766662597656,69.6771011352539,1,the weeded garden,"The active syntactic subject performing the action is ""the weeded garden"".",8.68524169921875,69.89396667480469,63.2920036315918,False,True,False
What is the active syntactic subject performing the action?,The tilled earth turned the powerful gas powered garden tiller.,Agent-Patient Inversion,the tilled earth,the powerful gas powered garden tiller,1,the tilled earth,"The active syntactic subject performing the action is ""the tilled earth"".",6.586612701416016,65.85890197753906,66.28325653076172,0,the powerful gas powered garden tiller,"The active syntactic subject performing the action is ""the powerful gas powered garden tiller"".",1.1326342821121216,72.77312469482422,54.316184997558594,0,the powerful gas powered garden tiller,"The active syntactic subject performing the action is ""the powerful gas powered garden tiller"".",1.1326342821121216,72.77312469482422,54.316184997558594,False,False,False
What is the active syntactic subject performing the action?,The edged sidewalk cut the heavy steel half moon edger.,Agent-Patient Inversion,the edged sidewalk is the target for: what is the active syntactic subject performing the action?,edger.,1,the edged sidewalk is the target for: what is the active syntactic subject performing the action?,The edged sidewalk.,67.81009674072266,66.05587768554688,9.291088104248049,1,the edged sidewalk is the target for: what is the active syntactic subject performing the action?,The edged sidewalk.,67.81009674072266,66.05587768554688,9.291088104248049,1,the edged sidewalk is the target for: what is the active syntactic subject performing the action?,The edged sidewalk.,67.81009674072266,66.05587768554688,9.291088104248049,False,False,False
What is the active syntactic subject performing the action?,The hauled dirt rolled the pneumatic tire steel wheelbarrow.,Agent-Patient Inversion,the hauled dirt,the pneumatic tire steel wheelbarrow,1,the hauled dirt,"The active syntactic subject performing the action is ""they"".",16.010698318481445,12.14497184753418,76.89598846435547,1,the hauled dirt,"The active syntactic subject performing the action is ""they"".",16.010698318481445,12.14497184753418,76.89598846435547,1,the hauled dirt,"The active syntactic subject performing the action is ""they"".",16.010698318481445,12.14497184753418,76.89598846435547,False,False,False
What is the active syntactic subject performing the action?,The chopped brush shattered the heavy steel brush machete.,Agent-Patient Inversion,the chopped brush,the heavy steel brush machete,0,the heavy steel brush machete,"The active syntactic subject performing the action is ""the heavy steel brush machete"".",13.417048454284668,74.98687744140625,61.04310607910156,0,the heavy steel brush machete,"The active syntactic subject performing the action is ""the heavy steel brush machete"".",13.417048454284668,74.98687744140625,61.04310607910156,1,the chopped brush,"The active syntactic subject performing the action is ""the chopped brush"".",19.123565673828125,71.06436157226562,68.6024169921875,True,True,True
What is the active syntactic subject performing the action?,The split log cracked the hydraulic motorized log splitter.,Agent-Patient Inversion,the split log is the target for: what is the active syntactic subject performing the action?,splitter.,1,the split log is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the split log.,74.1766128540039,95.66220092773438,78.3316650390625,1,the split log is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the split log.,74.1766128540039,95.66220092773438,78.3316650390625,0,splitter.,"The active syntactic subject performing the action is ""splitter"".",5.970381736755371,51.09269714355469,76.0914306640625,False,False,False
What is the active syntactic subject performing the action?,The chipped branch shredded the powerful gas wood chipper.,Agent-Patient Inversion,the chipped branch,the powerful gas wood chipper,1,the chipped branch,"The active syntactic subject performing the action is ""the chipped"".",8.175286293029785,46.9815559387207,66.65189361572266,1,the chipped branch,"The active syntactic subject performing the action is ""the chipped"".",8.175286293029785,46.9815559387207,66.65189361572266,1,the chipped branch,"The active syntactic subject performing the action is ""the chipped"".",8.175286293029785,46.9815559387207,66.65189361572266,False,False,False
What is the active syntactic subject performing the action?,The caught fish splashed the lightweight carbon fiber fishing rod.,Agent-Patient Inversion,the caught fish,the lightweight carbon fiber fishing rod,0,the lightweight carbon fiber fishing rod,"The active syntactic subject performing the action is ""the lightweight carbon fiber fishing rod"".",2.1927974224090576,69.3814468383789,58.66738510131836,1,the caught fish,"The active syntactic subject performing the action is ""the caught fish"".",15.05899143218994,67.80647277832031,72.45429992675781,1,the caught fish,"The active syntactic subject performing the action is ""the caught fish"".",15.05899143218994,67.80647277832031,72.45429992675781,True,False,False
What is the active syntactic subject performing the action?,The reeled line snapped the aluminum spinning fishing reel.,Agent-Patient Inversion,the reeled line is the target for: what is the active syntactic subject performing the action?,reel.,1,the reeled line is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the reeled line.,74.6592788696289,94.58616638183594,74.57330322265625,1,the reeled line is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the reeled line.,74.6592788696289,94.58616638183594,74.57330322265625,0,reel.,"The active syntactic subject performing the action is ""reel"".",4.413911819458008,58.17439651489258,69.87265014648438,False,False,False
What is the active syntactic subject performing the action?,The netted catch trapped the rubberized landing fish net.,Agent-Patient Inversion,the netted catch,the rubberized landing fish net,1,the netted catch,"The active syntactic subject performing the action is ""the netted catch"".",15.194585800170898,66.16334533691406,70.9947509765625,1,the netted catch,"The active syntactic subject performing the action is ""the netted catch"".",15.194585800170898,66.16334533691406,70.9947509765625,1,the netted catch,"The active syntactic subject performing the action is ""the netted catch"".",15.194585800170898,66.16334533691406,70.9947509765625,False,False,False
What is the active syntactic subject performing the action?,The baited hook sank the sharp barbed circle fish hook.,Agent-Patient Inversion,the baited hook,the sharp barbed circle fish hook,1,the baited hook,"The active syntactic subject performing the action is ""the baited hook"".",15.126806259155272,71.05721282958984,67.00486755371094,1,the baited hook,"The active syntactic subject performing the action is ""the baited hook"".",15.126806259155272,71.05721282958984,67.00486755371094,1,the baited hook,"The active syntactic subject performing the action is ""the baited hook"".",15.126806259155272,71.05721282958984,67.00486755371094,False,False,False
What is the active syntactic subject performing the action?,The pitched tent popped the flexible fiberglass tent pole.,Agent-Patient Inversion,the pitched tent is the target for: what is the active syntactic subject performing the action?,pole.,1,the pitched tent is the target for: what is the active syntactic subject performing the action?,The pitched tent.,76.1534423828125,65.96499633789062,19.06581115722656,1,the pitched tent is the target for: what is the active syntactic subject performing the action?,The pitched tent.,76.1534423828125,65.96499633789062,19.06581115722656,1,the pitched tent is the target for: what is the active syntactic subject performing the action?,The pitched tent.,76.1534423828125,65.96499633789062,19.06581115722656,False,False,False
What is the active syntactic subject performing the action?,The staked guyline tightened the reflective nylon tent cord.,Agent-Patient Inversion,the staked guyline,the reflective nylon tent cord,1,the staked guyline,"The active syntactic subject performing the action is ""the staked guyline"".",11.195443153381348,66.49761962890625,70.27549743652344,1,the staked guyline,"The active syntactic subject performing the action is ""the staked guyline"".",11.195443153381348,66.49761962890625,70.27549743652344,1,the staked guyline,"The active syntactic subject performing the action is ""the staked guyline"".",11.195443153381348,66.49761962890625,70.27549743652344,False,False,False
What is the active syntactic subject performing the action?,The lit fire burned the windproof butane camping lighter.,Agent-Patient Inversion,the lit fire,the windproof butane camping lighter,1,the lit fire,"The active syntactic subject performing the action is ""the lit fire"".",15.077593803405762,63.346527099609375,72.88402557373047,1,the lit fire,"The active syntactic subject performing the action is ""the lit fire"".",15.077593803405762,63.346527099609375,72.88402557373047,0,the windproof butane camping lighter,"The active syntactic subject performing the action is ""the windproof butane camping lighter"".",0.0,71.23321533203125,42.101318359375,False,False,False
What is the active syntactic subject performing the action?,The cooked meal boiled the portable propane camping stove.,Agent-Patient Inversion,the cooked meal is the target for: what is the active syntactic subject performing the action?,stove.,1,the cooked meal is the target for: what is the active syntactic subject performing the action?,The cooked meal.,72.22650909423828,70.93171691894531,23.736719131469727,1,the cooked meal is the target for: what is the active syntactic subject performing the action?,The cooked meal.,72.22650909423828,70.93171691894531,23.736719131469727,1,the cooked meal is the target for: what is the active syntactic subject performing the action?,The cooked meal.,72.22650909423828,70.93171691894531,23.736719131469727,False,False,False
What is the active syntactic subject performing the action?,The purified water filtered the ceramic pump backpacking water filter.,Agent-Patient Inversion,the purified water,the ceramic pump backpacking water filter,0,the ceramic pump backpacking water filter,"The active syntactic subject performing the action is ""the ceramic pump"".",9.35800838470459,46.53924560546875,66.98391723632812,0,the ceramic pump backpacking water filter,"The active syntactic subject performing the action is ""the ceramic pump"".",9.35800838470459,46.53924560546875,66.98391723632812,1,the purified water,"The active syntactic subject performing the action is ""the purified water"".",10.388522148132324,69.12722778320312,65.2953872680664,True,True,True
What is the active syntactic subject performing the action?,The illuminated path beamed the rechargeable LED headlamp.,Agent-Patient Inversion,the illuminated path,the rechargeable LED headlamp,1,the illuminated path,"The active syntactic subject performing the action is ""the illuminated path"".",19.438573837280277,68.4998779296875,73.9991683959961,1,the illuminated path,"The active syntactic subject performing the action is ""the illuminated path"".",19.438573837280277,68.4998779296875,73.9991683959961,1,the illuminated path,"The active syntactic subject performing the action is ""the illuminated path"".",19.438573837280277,68.4998779296875,73.9991683959961,False,False,False
What is the active syntactic subject performing the action?,The chopped kindling shattered the compact camping survival hatchet.,Agent-Patient Inversion,the chopped kindling is the target for: what is the active syntactic subject performing the action?,hatchet.,1,the chopped kindling is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the chopped kindling"".",68.99864959716797,93.86109161376952,65.11357116699219,1,the chopped kindling is the target for: what is the active syntactic subject performing the action?,"The active syntactic subject performing the action is ""the chopped kindling"".",68.99864959716797,93.86109161376952,65.11357116699219,1,the chopped kindling is the target for: what is the active syntactic subject performing the action?,The chopped kindling is the active syntactic subject performing the action.,68.99864959716797,95.47949981689452,59.82645034790039,False,False,False
What is the active syntactic subject performing the action?,The navigated trail pointed the liquid filled magnetic orienting compass.,Agent-Patient Inversion,the navigated trail,the liquid filled magnetic orienting compass,0,the liquid filled magnetic orienting compass,The liquid.,6.990017890930176,36.94180679321289,21.60093688964844,1,the navigated trail,The navigated trail.,22.277929306030277,97.86671447753906,23.59059715270996,0,the liquid filled magnetic orienting compass,The liquid.,6.990017890930176,36.94180679321289,21.60093688964844,False,False,False
What is the active syntactic subject performing the action?,The tracked steps counted the digital wearable fitness tracker.,Agent-Patient Inversion,the tracked steps,the digital wearable fitness tracker,1,the tracked steps,"The active syntactic subject performing the action is ""the tracked steps"".",25.617212295532227,68.0117416381836,76.63634490966797,1,the tracked steps,"The active syntactic subject performing the action is ""the tracked steps"".",25.617212295532227,68.0117416381836,76.63634490966797,0,the digital wearable fitness tracker,The active syntactic subject performing the action is the digital wearable fitness tracker.,6.636500358581543,63.75306701660156,70.3682861328125,False,False,False
What is the active syntactic subject performing the action?,The scoped deer magnified the variable zoom hunting riflescope.,Agent-Patient Inversion,the scoped deer is the target for: what is the active syntactic subject performing the action?,riflescope.,1,the scoped deer is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the scoped deer.,69.82469940185547,96.14991760253906,70.10496520996094,1,the scoped deer is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the scoped deer.,69.82469940185547,96.14991760253906,70.10496520996094,1,the scoped deer is the target for: what is the active syntactic subject performing the action?,The active syntactic subject performing the action is the scoped deer.,69.82469940185547,96.14991760253906,70.10496520996094,False,False,False
What is the active syntactic subject performing the action?,The shot target pierced the compound mechanical hunting bow.,Agent-Patient Inversion,the shot target,the compound mechanical hunting bow,1,the shot target,"The active syntactic subject performing the action is ""the shot target"".",28.535430908203125,69.11504364013672,76.46212768554688,1,the shot target,"The active syntactic subject performing the action is ""the shot target"".",28.535430908203125,69.11504364013672,76.46212768554688,0,the compound mechanical hunting bow,The active syntactic subject performing the action is the compound mechanical hunting bow.,13.081269264221191,73.45281982421875,66.52191925048828,False,False,False
